#{"t_start": 1612193483.2660122, "env_id": "TargetReachingUR5-v0"}
r,l,t
-4242.018093,400,118.96877
-7610.640556,400,119.651332
-7471.191538,400,120.340458
-7997.5406,400,122.443724
-8015.508471,400,123.118879
-8149.162458,400,123.797375
-8238.760938,400,124.47169
-6912.540116,400,125.144973
-7528.850429,400,127.237464
-8138.764724,400,127.937835
-6951.303972,400,128.62776
-7522.256299,400,129.318453
-7536.368524,400,130.0078
-7746.82347,400,132.134621
-7202.102618,400,132.836147
-8284.85761,400,133.528316
-648.308278,400,134.333392
-387.144843,400,134.893707
265.032216,400,135.454445
2780.398941,400,136.019231
-647.239794,400,136.57962
-7701.889488,400,137.270653
-8271.243751,400,137.968659
-7666.593342,400,138.673161
-7877.816826,400,140.815682
