#{"t_start": 1612267650.040322, "env_id": "TargetReachingUR5-v0"}
r,l,t
-1704.233736,400,720.290376
-2228.93601,400,721.068888
-4047.886877,400,723.300431
-2299.368118,400,724.081458
-4225.039017,400,724.857699
-1687.431277,400,725.629795
-2419.727538,400,726.402328
-3356.191301,400,728.585116
-1646.536997,400,729.343447
-1689.047079,400,730.105389
-1934.107403,400,730.871858
-3023.180853,400,731.633844
-1684.333092,400,733.788634
-1838.035971,400,734.548714
-2996.237735,400,735.308091
-1938.220383,400,736.071948
-4530.24381,400,736.825425
-1894.241319,400,738.978097
-1419.592588,400,739.73433
-1958.207782,400,740.493299
-1939.939328,400,741.251692
-1869.325,400,742.009931
-1753.918115,400,744.190153
-4473.993528,400,745.083748
-3860.962934,400,745.739135
-4051.58855,400,746.391482
-3742.285236,400,747.050169
-4084.029804,400,747.703077
-2016.922866,400,748.483555
-2349.169081,400,749.26252
-1817.363581,400,750.038245
-1735.018779,400,750.816816
-2090.1659,400,753.028713
-4349.972726,400,753.807128
4017.410962,400,754.588795
-1750.792002,400,755.364152
-1707.181019,400,756.140325
-1612.651208,400,758.359393
-2665.085914,400,759.138822
570.872294,400,759.914228
-2198.148042,400,760.689027
-2172.099559,400,761.466432
-1956.984268,400,762.242641
-2607.355638,400,764.463706
924.260411,400,765.240456
-2491.550469,400,766.017371
-1948.643538,400,766.794378
-2001.051344,400,767.570762
-1851.064979,400,769.784867
-1876.042266,400,770.56385
-1844.208215,400,771.341388
-1606.578747,400,772.11926
-1810.025978,400,772.896416
-3186.889367,400,773.791842
-4213.087218,400,774.449799
-4092.672486,400,775.108955
-5859.042904,400,775.763752
-6000.219194,400,776.420446
-3718.141964,400,778.639239
-2117.826663,400,779.418075
-5084.169523,400,780.206012
816.270883,400,780.986177
-1856.389781,400,781.761927
-2033.03316,400,783.975866
-1677.233861,400,784.752947
-1942.490436,400,785.533163
-1767.619866,400,786.31229
-1609.835954,400,787.089291
1187.381974,400,789.297125
-1806.261061,400,790.066707
-2159.790279,400,790.834981
-1779.465729,400,791.606378
-3243.924465,400,792.377248
-2153.529598,400,794.587631
-204.55975,400,795.366619
-1793.736289,400,796.143569
-1802.363683,400,796.923083
-1844.81364,400,797.698944
-1704.616645,400,799.929805
-2256.206178,400,800.712167
-2134.076236,400,801.489304
-1886.306659,400,802.26958
-2732.003969,400,803.0514
-5086.521245,400,803.950624
-8639.652685,400,804.605861
-8942.40733,400,805.259351
-5489.551852,400,805.91203
-6685.258881,400,806.569111
-2013.048939,400,808.764908
-2123.930842,400,809.524483
-1720.8876,400,810.285701
-1830.603989,400,811.040562
-1863.400534,400,811.800844
-1993.610679,400,813.974248
-2674.559605,400,814.7523
-1862.632817,400,815.525216
-6649.721237,400,816.301148
-1771.787313,400,817.076256
-2054.164022,400,817.854859
-1595.913462,400,820.048786
-2043.171992,400,820.820745
-2100.42937,400,821.588332
-1837.590984,400,822.356724
-1705.167084,400,823.123158
5090.701676,400,825.298245
-1742.669458,400,826.06041
-2495.526934,400,826.820354
-2131.77935,400,827.58671
450.53497,400,828.347298
-1898.199443,400,830.505161
-2382.144305,400,831.263893
-1825.91953,400,832.022332
-2078.227753,400,832.781209
-7873.662564,400,833.660038
-6740.572962,400,834.302443
-8503.410459,400,834.943477
-7913.320845,400,835.581518
-7481.316456,400,836.224505
-2031.436632,400,836.995203
2859.712364,400,839.156897
1654.90775,400,839.92056
-2305.115738,400,840.684752
-1684.389755,400,841.447733
-1700.772552,400,842.209087
-7271.025084,400,844.380589
-1739.313763,400,845.13988
-1872.529749,400,845.908705
-2001.674974,400,846.668759
-1849.897634,400,847.429713
-1792.820866,400,849.601801
-2828.670708,400,850.362809
-1698.362132,400,851.119424
-1979.597446,400,851.876409
-497.354999,400,852.634998
-1606.007164,400,854.804614
-1855.134462,400,855.573554
-1798.944342,400,856.353402
4322.30612,400,857.124233
-1710.44826,400,857.895124
-1577.560252,400,860.08902
1326.087152,400,860.861307
1595.831218,400,861.638101
-2342.522001,400,862.412531
-8878.112875,400,863.302434
-6315.897668,400,863.951474
-8634.8785,400,864.599464
-7879.703479,400,865.24735
-7307.711865,400,865.897266
-3214.228053,400,866.676083
-3865.236951,400,867.450964
-6648.990773,400,869.65061
-1739.435394,400,870.430152
-247.170396,400,871.208156
-2230.240549,400,871.985704
-5315.772935,400,872.766546
-1827.859038,400,874.967924
-4470.579708,400,875.728014
-1810.354449,400,876.488657
-1169.11033,400,877.24637
-5057.00846,400,878.011015
-1996.636534,400,880.203581
-1654.195127,400,880.972127
-2266.312904,400,881.738442
-1741.427872,400,882.505811
-1742.732677,400,883.275537
-1687.011729,400,885.443692
741.26098,400,886.204407
-1790.550896,400,886.962987
1331.818555,400,887.733408
309.647244,400,888.497063
-418.034538,400,890.65882
-229.964359,400,891.422774
-3045.424803,400,892.188958
-5577.732172,400,893.066504
-6977.390938,400,893.705902
-5355.877122,400,894.351505
-6053.427334,400,894.990424
-8370.245708,400,895.631191
-1755.801714,400,896.389364
-1675.419837,400,897.145926
-1052.583529,400,899.30824
-1766.258246,400,900.066817
-2157.743703,400,900.823155
1324.575256,400,901.579345
-9616.410137,400,902.342378
-1745.066207,400,904.525923
-1704.766657,400,905.28176
-1857.601093,400,906.040204
-1667.8384,400,906.797624
-1691.643292,400,907.555876
-1469.153639,400,909.733901
-2518.329404,400,910.508528
-2425.535667,400,911.280992
-2705.515177,400,912.052268
-2761.344168,400,912.823982
4938.393179,400,913.596174
-1806.497728,400,915.807662
-2290.387698,400,916.579479
-1933.246837,400,917.352344
