#{"t_start": 1611585935.8372803, "env_id": "TargetReachingUR5-v0"}
r,l,t
-4087.5155,200,571.312516
-4036.480171,200,571.76281
-4049.504595,200,572.226021
-4223.30386,200,572.676304
-4212.515451,200,573.127132
-3889.124003,200,573.57955
-3932.609252,200,575.463867
-4055.282059,200,575.914032
-4211.947807,200,576.364597
-4133.823905,200,576.815511
-3748.101091,200,577.266454
-3968.294144,200,577.720463
-3995.78829,200,578.178664
-4311.033907,200,578.635489
-3878.563766,200,579.087667
-3717.908781,200,579.54453
-4042.528502,200,581.41884
-3855.042502,200,581.875317
-3779.70827,200,582.325415
-3633.951603,200,582.776639
-4053.294948,200,583.228086
-4007.650515,200,583.685016
-3827.035875,200,584.142172
-3746.768548,200,584.597103
-4211.531053,200,585.053855
-3635.138674,200,585.504785
-4017.202029,200,587.383435
-4310.339404,200,587.843273
-4218.26718,200,588.302433
-3874.840836,200,588.762747
-3944.447636,200,589.223578
-3915.494046,200,589.685165
-3709.88261,200,590.145467
-4465.333339,200,590.606709
-4036.927109,200,591.066544
